timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
26.281,842.985,512.298,735.548,727.339,900.381,782.328,1122.536,591.394,1274.108,798.249,1218.235,1051.944
26.331,845.614,511.518,734.159,728.398,904.553,786.489,1127.006,594.582,1281.098,797.242,1222.696,1052.291
26.364,847.804,510.808,733.312,729.423,908.53,790.104,1130.555,597.032,1286.412,797.708,1224.166,1052.939
26.398,850.275,510.282,733.04,731.029,913.329,794.33,1134.553,599.293,1291.381,798.776,1224.887,1054.113
26.431,853.137,510.17,733.775,733.434,919.066,799.27,1138.959,601.41,1296.158,799.584,1225.247,1054.611
26.464,856.373,510.518,735.379,736.561,925.348,805.085,1143.881,602.95,1300.948,800.157,1226.247,1055.461
26.498,859.774,511.044,738.424,740.421,932.576,811.929,1149.027,604.198,1306.079,801.471,1227.212,1056.508
26.531,863.356,512.153,741.817,745.032,940.468,819.583,1154.379,605.628,1311.751,803.34,1228.004,1057.776
26.564,867.634,513.258,746.571,749.761,949.307,827.401,1160.069,607.279,1317.996,805.769,1229.349,1059.384
26.598,872.335,514.246,752.327,754.507,959.056,835.289,1165.8,608.706,1324.413,807.935,1230.718,1060.193
26.631,877.535,515.076,758.011,758.858,969.14,842.889,1171.921,609.805,1331.213,810.328,1232.362,1061.03
26.681,885.752,516.936,766.088,765.732,984.84,853.685,1181.605,611.713,1341.774,814.271,1235.999,1063.361
26.714,891.177,518.609,771.675,770.912,995.83,861.064,1187.999,613.603,1349.317,817.626,1239.246,1065.274
26.748,896.755,520.663,778.267,776.73,1007.36,868.788,1194.085,616.248,1357.336,822.147,1242.639,1067.123
