timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
37.044,-0.168,0.015,1.163,-0.368,-0.174,1.062,-0.261,-0.3,0.865,0.168,-0.008,1.15,0.368,-0.202,1.059,0.332,-0.316,0.83
37.077,-0.168,0.014,1.159,-0.375,-0.171,1.063,-0.269,-0.299,0.866,0.168,-0.008,1.15,0.368,-0.203,1.059,0.332,-0.316,0.83
37.11,-0.169,0.012,1.154,-0.38,-0.169,1.062,-0.275,-0.299,0.866,0.169,-0.008,1.149,0.368,-0.203,1.059,0.332,-0.317,0.83
37.144,-0.169,0.011,1.149,-0.382,-0.168,1.058,-0.274,-0.3,0.864,0.169,-0.007,1.149,0.368,-0.203,1.058,0.331,-0.317,0.83
37.177,-0.169,0.011,1.145,-0.381,-0.169,1.052,-0.269,-0.301,0.861,0.169,-0.007,1.148,0.369,-0.202,1.057,0.331,-0.317,0.83
37.227,-0.169,0.01,1.14,-0.374,-0.172,1.037,-0.257,-0.305,0.849,0.17,-0.007,1.146,0.37,-0.201,1.056,0.332,-0.317,0.829
37.26,-0.169,0.009,1.137,-0.366,-0.177,1.024,-0.245,-0.308,0.838,0.17,-0.007,1.145,0.371,-0.2,1.055,0.332,-0.317,0.829
37.294,-0.17,0.007,1.133,-0.357,-0.182,1.01,-0.233,-0.311,0.825,0.17,-0.007,1.144,0.372,-0.2,1.055,0.332,-0.317,0.829
37.327,-0.171,0.004,1.129,-0.346,-0.189,0.995,-0.218,-0.315,0.811,0.169,-0.007,1.144,0.372,-0.2,1.055,0.332,-0.317,0.829
37.36,-0.172,0.002,1.124,-0.334,-0.194,0.98,-0.203,-0.319,0.796,0.169,-0.007,1.144,0.372,-0.199,1.055,0.332,-0.317,0.829
37.394,-0.172,-0.001,1.118,-0.321,-0.2,0.964,-0.188,-0.323,0.781,0.169,-0.007,1.144,0.371,-0.2,1.055,0.331,-0.315,0.828
37.427,-0.172,-0.003,1.113,-0.307,-0.205,0.947,-0.172,-0.327,0.765,0.169,-0.007,1.144,0.37,-0.2,1.054,0.331,-0.314,0.826
37.46,-0.173,-0.007,1.106,-0.293,-0.209,0.931,-0.157,-0.331,0.749,0.169,-0.007,1.143,0.37,-0.201,1.054,0.33,-0.314,0.825
37.494,-0.173,-0.011,1.099,-0.279,-0.214,0.916,-0.143,-0.335,0.734,0.169,-0.007,1.143,0.37,-0.201,1.054,0.331,-0.314,0.825
37.544,-0.173,-0.018,1.088,-0.261,-0.222,0.896,-0.124,-0.341,0.713,0.169,-0.007,1.142,0.37,-0.202,1.054,0.331,-0.313,0.825
37.577,-0.173,-0.023,1.08,-0.249,-0.227,0.884,-0.114,-0.345,0.699,0.169,-0.008,1.141,0.37,-0.202,1.055,0.332,-0.313,0.825
37.61,-0.172,-0.029,1.073,-0.238,-0.232,0.872,-0.104,-0.349,0.685,0.169,-0.008,1.141,0.371,-0.203,1.055,0.332,-0.313,0.825
37.644,-0.172,-0.035,1.065,-0.228,-0.237,0.861,-0.097,-0.352,0.671,0.169,-0.008,1.14,0.371,-0.202,1.055,0.333,-0.313,0.825
37.677,-0.171,-0.04,1.058,-0.219,-0.241,0.851,-0.09,-0.356,0.659,0.168,-0.007,1.139,0.37,-0.202,1.055,0.332,-0.313,0.825
37.71,-0.17,-0.043,1.052,-0.209,-0.244,0.842,-0.085,-0.359,0.648,0.168,-0.007,1.139,0.37,-0.202,1.054,0.332,-0.313,0.825
37.744,-0.169,-0.046,1.047,-0.2,-0.244,0.834,-0.081,-0.361,0.638,0.168,-0.006,1.138,0.37,-0.201,1.054,0.332,-0.314,0.825
37.777,-0.168,-0.048,1.042,-0.192,-0.244,0.826,-0.077,-0.364,0.628,0.168,-0.005,1.137,0.37,-0.2,1.054,0.332,-0.314,0.825
37.81,-0.167,-0.05,1.037,-0.184,-0.244,0.818,-0.075,-0.366,0.618,0.167,-0.004,1.137,0.37,-0.199,1.053,0.332,-0.314,0.826
37.86,-0.165,-0.054,1.03,-0.173,-0.244,0.807,-0.074,-0.369,0.604,0.166,-0.003,1.137,0.37,-0.196,1.051,0.332,-0.314,0.825
37.894,-0.164,-0.057,1.025,-0.167,-0.245,0.8,-0.073,-0.371,0.596,0.166,-0.002,1.138,0.369,-0.194,1.05,0.332,-0.314,0.825
37.927,-0.162,-0.059,1.022,-0.162,-0.245,0.796,-0.07,-0.372,0.591,0.166,-0.0,1.139,0.368,-0.192,1.049,0.332,-0.315,0.825
37.96,-0.162,-0.06,1.021,-0.159,-0.245,0.794,-0.068,-0.373,0.589,0.165,0.002,1.141,0.367,-0.189,1.047,0.332,-0.314,0.825
37.994,-0.161,-0.06,1.022,-0.158,-0.245,0.795,-0.068,-0.372,0.59,0.164,0.003,1.143,0.365,-0.187,1.047,0.332,-0.314,0.825
38.027,-0.162,-0.058,1.024,-0.16,-0.245,0.798,-0.067,-0.371,0.593,0.164,0.004,1.145,0.365,-0.186,1.046,0.332,-0.314,0.825
38.06,-0.162,-0.057,1.027,-0.164,-0.246,0.803,-0.067,-0.369,0.598,0.164,0.005,1.146,0.364,-0.186,1.047,0.332,-0.314,0.825
38.094,-0.163,-0.055,1.031,-0.171,-0.247,0.81,-0.067,-0.366,0.606,0.165,0.004,1.147,0.363,-0.186,1.047,0.331,-0.314,0.825
38.127,-0.165,-0.052,1.037,-0.179,-0.248,0.819,-0.067,-0.363,0.617,0.165,0.004,1.147,0.363,-0.187,1.047,0.331,-0.314,0.825
38.16,-0.167,-0.048,1.043,-0.188,-0.249,0.831,-0.066,-0.359,0.632,0.165,0.003,1.147,0.364,-0.188,1.047,0.331,-0.315,0.825
38.21,-0.17,-0.042,1.056,-0.202,-0.251,0.852,-0.065,-0.352,0.66,0.166,0.001,1.148,0.366,-0.188,1.047,0.332,-0.315,0.825
38.244,-0.172,-0.036,1.064,-0.211,-0.25,0.868,-0.064,-0.348,0.68,0.166,0.0,1.148,0.367,-0.188,1.047,0.332,-0.314,0.825
38.277,-0.174,-0.031,1.074,-0.219,-0.248,0.883,-0.064,-0.343,0.7,0.167,-0.0,1.148,0.368,-0.188,1.047,0.332,-0.314,0.825
38.31,-0.175,-0.026,1.083,-0.226,-0.246,0.896,-0.064,-0.338,0.718,0.167,-0.001,1.148,0.369,-0.188,1.047,0.332,-0.314,0.825
38.344,-0.176,-0.021,1.093,-0.231,-0.242,0.909,-0.066,-0.334,0.733,0.168,-0.002,1.15,0.369,-0.188,1.046,0.332,-0.315,0.825
